note,filter,night,season,fiveSigmaDepth,airmass,observationStartMJD,numExposures,visitExposureTime,seeingFwhmEff,seeingFwhmGeom
DD:COSMOS,i,478,2,23.345672822472732,1.656669196444816,60696.15508443749,2.0,30.0,0.9786731800440736,0.8564693539962285
DD:COSMOS,i,479,2,22.79405351104814,1.462083772223286,60697.176387121115,2.0,30.0,1.766017869553941,1.5036666887733394
DD:COSMOS,i,481,2,23.16221605605378,1.6095610224735686,60699.1707060352,2.0,30.0,1.2622581445128982,1.0895761947896023
DD:COSMOS,i,482,2,23.421311272703967,1.1867422226464548,60700.248870282856,2.0,30.0,1.140831971953604,0.9897638809458624
DD:COSMOS,i,483,2,23.436519265248002,1.1921066340062678,60701.270322871824,2.0,30.0,1.1214951671965498,0.9738690274355639
DD:COSMOS,i,484,2,23.690451134838227,1.1871912439318313,60702.27001972753,2.0,30.0,0.8879479666481467,0.7818932285847766
DD:COSMOS,i,485,2,22.577339041737133,1.1923529054365827,60703.269668325,2.0,30.0,2.4856369184563922,2.0951935469711542
DD:COSMOS,i,486,2,23.658808170137057,1.1908022021744291,60704.26892157356,2.0,30.0,0.9131740885638164,0.8026291007994572
DD:COSMOS,i,487,2,23.648795144397702,1.1896124985223153,60705.259810977426,2.0,30.0,0.9216990361747575,0.8096366077356507
DD:COSMOS,i,488,2,22.65301145722526,1.18469077209802,60706.259594047086,2.0,30.0,2.309938335216491,1.9507693115479556
DD:COSMOS,i,493,2,23.75210392914439,1.2583378408323498,60711.28812565489,2.0,30.0,0.8179127886877322,0.7243243123013159
DD:COSMOS,i,496,2,23.085299641090444,1.2479997063757593,60714.18288645282,2.0,30.0,1.2301738361251298,1.0632028932948567
DD:COSMOS,i,497,2,23.432319966463616,1.387864222058234,60715.31194575691,2.0,30.0,1.0462949022149155,0.9120544096206605
DD:COSMOS,i,498,2,23.45767176819612,1.7812115891341125,60716.35360385469,2.0,30.0,0.9048679213663209,0.7958014313631158
DD:COSMOS,i,504,2,22.607404097639755,1.5002664060505153,60722.1027042216,2.0,30.0,1.319539875766603,1.1366617778801476
DD:COSMOS,i,506,2,23.17543648270138,1.6144016226906115,60724.31426764441,2.0,30.0,0.9810467640036573,0.8584204400110063
DD:COSMOS,i,507,2,23.43364892789685,1.3782926178809838,60725.113539688864,2.0,30.0,0.9682229224767318,0.8478792422758736
DD:COSMOS,i,508,2,23.585681664669025,1.279016168133654,60726.134239392275,2.0,30.0,0.8985386060041574,0.7905987341354173
DD:COSMOS,i,509,2,23.7307243465844,1.2084409470065358,60727.16622373512,2.0,30.0,0.8159059368365904,0.7226746800796774
DD:COSMOS,i,511,2,23.59876273011085,1.397046906174357,60729.13033772752,2.0,30.0,0.8680901017019876,0.7655700635990339
DD:COSMOS,i,512,2,23.720751706734895,1.1898948212415263,60730.1967291397,2.0,30.0,0.8556208896122215,0.7553203712612462
DD:COSMOS,i,513,2,23.54867581182294,1.1944756952649684,60731.187130762795,2.0,30.0,1.0029724080304652,0.8764433194010423
DD:COSMOS,i,514,2,23.712337030415963,1.1915210726459442,60732.1862974088,2.0,30.0,0.8629529909472577,0.7613473585586459
DD:COSMOS,i,516,2,23.75450595058436,1.1918562699649409,60734.17842350721,2.0,30.0,0.8310946302571558,0.7351597860713821
DD:COSMOS,i,517,2,23.58642447159516,1.1801379505270893,60735.17593160348,2.0,30.0,0.9716887220786543,0.8507281295486537
DD:COSMOS,i,519,2,23.680761942228003,1.1788382303062073,60737.176005233116,2.0,30.0,0.8913581564220235,0.7846964045789033
DD:COSMOS,i,520,2,23.646792124965764,1.185315705127426,60738.17624435743,2.0,30.0,0.9190390359148166,0.8074500875219792
DD:COSMOS,i,522,2,23.131839229315464,1.7916346676252155,60740.025439484765,2.0,30.0,1.1131473391652733,0.9670071127938547
DD:COSMOS,i,527,2,21.90142806609837,1.813449185171811,60745.00977901015,2.0,30.0,1.7677662078867349,1.5051038228828961
DD:COSMOS,i,533,2,23.29180349556442,1.6500225717848664,60751.00457448717,2.0,30.0,0.958429215477868,0.8398288151228075
DD:COSMOS,i,535,2,22.90528037310453,1.752400429804315,60753.24853591774,2.0,30.0,1.2289532902086338,1.0621996045514968
DD:COSMOS,i,536,2,23.365236410043998,1.2334819414802944,60754.073712212405,2.0,30.0,1.1518950958143173,0.9988577687593687
DD:COSMOS,i,537,2,23.52936784081634,1.1914867645077272,60755.10297064641,2.0,30.0,1.0280868420246132,0.897087384144232
DD:COSMOS,i,539,2,23.711819271496793,1.235276825616268,60757.154272544736,2.0,30.0,0.852263370788775,0.752560490788373
DD:COSMOS,i,540,2,23.68885074896885,1.1844567359865479,60758.10907148356,2.0,30.0,0.8905770944059577,0.7840543716016972
DD:COSMOS,i,541,2,23.114599245161024,1.9036904709388065,60759.24574929773,2.0,30.0,1.2022291507789966,1.040232361940335
DD:COSMOS,i,542,2,23.466754810118182,1.1813722596888319,60760.10924666333,2.0,30.0,1.09392996380722,0.9512104302495348
DD:COSMOS,i,543,2,23.437369087860915,1.186135348367849,60761.11009622747,2.0,30.0,1.1224751890689406,0.9746746054146692
DD:COSMOS,i,544,2,22.917150099307143,2.029159588076044,60762.24677967034,2.0,30.0,1.3788149389609097,1.1853858798258678
DD:COSMOS,i,545,2,23.65102224828709,1.1893851789678047,60763.103535803915,2.0,30.0,0.9217880681626061,0.8097097920296621
DD:COSMOS,i,546,2,23.824084101201997,1.193601532155892,60764.10274681473,2.0,30.0,0.7861981126429247,0.6982548485924842
DD:COSMOS,i,548,2,23.811005687281565,1.1793526911816665,60766.092912075,2.0,30.0,0.796870371421542,0.7070274453085076
DD:COSMOS,i,549,2,23.927918393471757,1.188984433569661,60767.092808660054,2.0,30.0,0.7145713418588389,0.6393776430079656
DD:COSMOS,i,551,2,23.409293058688647,1.838956166722652,60769.21487999906,2.0,30.0,0.9440315588559267,0.8279939413795717
DD:COSMOS,i,562,2,23.11655797209858,1.3012921099007828,60779.980843098085,2.0,30.0,1.1026864166727308,0.9584082345049847
DD:COSMOS,i,563,2,23.279357659127104,1.2861657595400735,60780.98011906836,2.0,30.0,1.207083959058092,1.0442230143457514
DD:COSMOS,i,567,2,23.6588046315441,1.2117266638242004,60785.0225746653,2.0,30.0,0.9091118909408402,0.7992899743533707
DD:COSMOS,i,568,2,23.43460844472871,1.3798243329481212,60786.11553150611,2.0,30.0,1.0530674381045622,0.91762143412195
DD:COSMOS,i,570,2,23.58583652247011,1.2142077906778863,60788.010356659106,2.0,30.0,0.9534464456878611,0.8357329783554218
DD:COSMOS,i,572,2,23.32314776213154,1.592063958300977,60790.13267893561,2.0,30.0,1.0909584125005345,0.9487678150754393
DD:COSMOS,i,573,2,23.748504648403795,1.179314270313267,60791.03056040952,2.0,30.0,0.8371257266162957,0.740117347278595
DD:COSMOS,i,575,2,23.352456128100606,1.2019639500148682,60792.99611741317,2.0,30.0,1.1720597973301987,1.0154331534054233
DD:COSMOS,i,578,2,23.508243718722756,1.208508217771116,60796.00872493107,2.0,30.0,1.0236697874017664,0.8934565652442521
DD:COSMOS,i,579,2,23.58887217664675,1.249004628504887,60797.051439886054,2.0,30.0,0.9314940242436265,0.8176880879282609
DD:COSMOS,i,592,2,23.64947816629858,1.1871879442960105,60809.96404587775,2.0,30.0,0.8200953100827111,0.7261183448879887
DD:COSMOS,i,593,2,23.775196223113415,1.1923363379377863,60810.98520458124,2.0,30.0,0.8070883948519599,0.7154266605683111
DD:COSMOS,i,594,2,23.271162988158828,1.1993338298403515,60811.986364889206,2.0,30.0,1.275393590426869,1.1003735313308862
DD:COSMOS,i,601,2,22.451309009385128,2.2391459051626175,60819.10190912229,2.0,30.0,2.0344619969527455,1.7243277614951564
DD:COSMOS,i,604,2,22.64667995064393,2.6061069751364796,60822.10722975858,2.0,30.0,1.6276625729469973,1.3899386349624319
DD:COSMOS,i,605,2,23.172225119074554,1.298460808012237,60822.99892486133,2.0,30.0,1.2997145750181667,1.1203653806649332
DD:COSMOS,i,607,2,23.02643888392228,1.2647120281374895,60824.979381219295,2.0,30.0,1.452889796242733,1.2462754125115265
DD:COSMOS,i,608,2,23.246117815335552,1.2425911177255582,60825.97420324753,2.0,30.0,1.2128887902782233,1.0489945856086993
DD:COSMOS,i,611,2,22.866437018932878,1.290337787955829,60828.9797629482,2.0,30.0,1.3285509458464155,1.1440688774857537
DD:COSMOS,i,630,2,23.060235359348432,1.4508535836386254,60847.96069383919,2.0,30.0,1.155201270759209,1.0015754445640697
DD:COSMOS,i,775,3,23.07391952142675,1.5521344363785299,60993.35370439559,2.0,30.0,1.0161690459950785,0.8872909558079546
DD:COSMOS,i,776,3,23.519816808777364,1.5883713975013332,60994.34488344773,2.0,30.0,0.8173735369299493,0.7238810473564183
DD:COSMOS,i,777,3,23.45277833711705,1.554559788474906,60995.34881141076,2.0,30.0,0.8659810960197951,0.7638364609282716
DD:COSMOS,i,778,3,23.074968263086,1.4817166895636384,60996.35349322494,2.0,30.0,1.046157742779732,0.9119416645649397
DD:COSMOS,i,779,3,23.324148044953105,1.4690035989945314,60997.3537150388,2.0,30.0,0.7885371046936891,0.7001775000582124
DD:COSMOS,i,780,3,23.69655021724882,1.5063533999913625,60998.34767945945,2.0,30.0,0.7209130068590504,0.6445904916381393
DD:COSMOS,i,781,3,23.096787081446102,1.4819965858160957,60999.34723819942,2.0,30.0,1.222495627848975,1.0568914060918573
DD:COSMOS,i,785,3,23.367126017830763,1.536008216717659,61003.33014164136,2.0,30.0,0.9795361046271394,0.8571786780035084
DD:COSMOS,i,786,3,23.236562482282714,1.4989723624432636,61004.33027776979,2.0,30.0,1.1741830487923903,1.0171784661073449
DD:COSMOS,i,787,3,23.239680187713184,1.4934595399910133,61005.33164335032,2.0,30.0,1.0293697633619836,0.8981419454835504
DD:COSMOS,i,788,3,23.495986419412738,1.4256017008400512,61006.33456226321,2.0,30.0,0.9449041849497491,0.8287112400286938
DD:COSMOS,i,789,3,23.288877587097563,1.3703075690153685,61007.34256104647,2.0,30.0,1.1264059759905594,0.9779057122642398
DD:COSMOS,i,790,3,23.62777309462216,1.3725703881475635,61008.34260443402,2.0,30.0,0.8060487127315643,0.7145720418653458
DD:COSMOS,i,792,3,23.476457555105824,1.3791528073371442,61010.33428764645,2.0,30.0,0.9859472845450956,0.8624486678960686
DD:COSMOS,i,793,3,23.427783809957276,1.3451614640808964,61011.339427407635,2.0,30.0,1.0033269011979908,0.8767347127847483
DD:COSMOS,i,803,3,23.11870872486935,1.2280800734113972,61021.342563741644,2.0,30.0,1.1722767591467365,1.015611496018617
DD:COSMOS,i,804,3,23.553377071983917,1.2564138428211598,61022.33469682671,2.0,30.0,0.8691621288667268,0.7664512699284494
DD:COSMOS,i,805,3,23.82039656521355,1.2281800268511165,61023.342921517826,2.0,30.0,0.7033372473844202,0.6301432173499935
DD:COSMOS,i,806,3,23.62180166747077,1.2127004829043488,61024.34265260436,2.0,30.0,0.8164953463941431,0.7231591747359857
DD:COSMOS,i,809,3,23.785516861735793,1.403026743309855,61027.283141242995,2.0,30.0,0.7487213524244631,0.6674489516929086
DD:COSMOS,i,810,3,23.72133579564615,1.2038430783575724,61028.342498660575,2.0,30.0,0.8132643909868401,0.7205033293911827
DD:COSMOS,i,811,3,23.692228106472427,1.2041489151138607,61029.3395207993,2.0,30.0,0.849991835982404,0.7506932891775361
DD:COSMOS,i,812,3,23.536651915200963,1.2069134047398737,61030.333819832675,2.0,30.0,1.00248643556277,0.8760438500325969
DD:COSMOS,i,813,3,23.688456190736304,1.1910737545710441,61031.339596793085,2.0,30.0,0.8626140979698653,0.7610687885312293
DD:COSMOS,i,815,3,23.799186073836566,1.338053704203361,61033.29635742683,2.0,30.0,0.729236210128227,0.6514321647254027
DD:COSMOS,i,816,3,23.84692813017129,1.1878765234033901,61034.335027138564,2.0,30.0,0.7608240142109153,0.6773973396813724
DD:COSMOS,i,817,3,23.72693400826349,1.1847822086447488,61035.33908816448,2.0,30.0,0.8483235751052627,0.749321978736526
DD:COSMOS,i,818,3,23.755385209862904,1.1821576371635256,61036.34285321011,2.0,30.0,0.8255356542043586,0.7305903077559828
DD:COSMOS,i,820,3,23.4278451128229,1.4276366519207508,61038.27525917953,2.0,30.0,1.0242966784687244,0.8939718697012914
DD:COSMOS,i,821,3,23.836919477010532,1.181989788896177,61039.34232085117,2.0,30.0,0.7631156154049583,0.6792810358628758
DD:COSMOS,i,823,3,22.566709248367843,1.454429630956076,61041.233730075175,2.0,30.0,1.692153249900926,1.442949971418561
DD:COSMOS,i,825,3,22.727321516995218,1.7154182253744543,61043.20241353699,2.0,30.0,0.8766518235487633,0.7726077989570834
DD:COSMOS,i,831,3,23.34377254828518,1.1860558581236131,61049.32197926435,2.0,30.0,0.9060782238725089,0.7967963000232023
DD:COSMOS,i,832,3,23.1596819834142,1.9912687381498118,61050.1618649984,2.0,30.0,1.1057460787802187,0.9609232767573397
DD:COSMOS,i,833,3,23.24645952144173,1.5980355016363137,61051.188120873936,2.0,30.0,1.1345343284302862,0.9845872179696953
DD:COSMOS,i,834,3,23.595188772006395,1.4468341594020564,61052.20567429175,2.0,30.0,0.8662760657630635,0.7640789260572382
DD:COSMOS,i,835,3,23.956864949092935,1.2236194895617847,61053.258544954995,2.0,30.0,0.6707119108941139,0.6033251907549616
DD:COSMOS,i,836,3,23.835648411350487,1.2344601322911333,61054.25068651431,2.0,30.0,0.7628315538025767,0.6790475372257181
DD:COSMOS,i,838,3,23.092311130277825,1.567917597864225,61056.22242001358,2.0,30.0,1.3645026558511235,1.1736211831096237
DD:COSMOS,i,839,3,23.637549702228696,1.1882449722970398,61057.30094895748,2.0,30.0,0.9336679116664356,0.81947502338981
DD:COSMOS,i,840,3,24.072988195912778,1.1893673991657745,61058.30105775857,2.0,30.0,0.6241875133830823,0.5650821360008937
DD:COSMOS,i,841,3,23.572993754191273,1.18045642636005,61059.286230420206,2.0,30.0,0.991665211738569,0.8671488040491038
DD:COSMOS,i,842,3,23.700752251982557,1.186171796123524,61060.2892884455,2.0,30.0,0.8808487740445836,0.7760576922646478
DD:COSMOS,i,843,3,23.96840170176868,1.1931542061400067,61061.289432565405,2.0,30.0,0.68808114033753,0.6176026973574495
DD:COSMOS,i,844,3,23.80783210319774,1.1867402631618384,61062.280462555645,2.0,30.0,0.7978842993583637,0.707860894072575
DD:COSMOS,i,846,3,23.652569546949955,1.192099945591922,61064.2806933984,2.0,30.0,0.9188121716812236,0.8072636051219659
DD:COSMOS,i,847,3,23.9306645523928,1.183004528492141,61065.280652435635,2.0,30.0,0.7118342508247304,0.6371277541779283
DD:COSMOS,i,849,3,23.97002329563887,1.1840187232575055,61067.27002018604,2.0,30.0,0.6867714992020608,0.616526172344094
DD:COSMOS,i,850,3,23.839519888419176,1.1953460883521654,61068.26984355872,2.0,30.0,0.7727016858167886,0.6871607857414003
DD:COSMOS,i,851,3,23.79112883890167,1.1969998800390877,61069.26986993834,2.0,30.0,0.80786289685766,0.7160633012169966
DD:COSMOS,i,853,3,23.469924783238845,1.5630777264033187,61071.363816726065,2.0,30.0,0.9532979243576922,0.835610893822023
DD:COSMOS,i,859,3,23.0990496963086,2.0697406801623437,61077.082644645256,2.0,30.0,0.9580187603237773,0.8394914209861449
DD:COSMOS,i,860,3,23.210650008801526,1.8080195353633912,61078.09629081844,2.0,30.0,1.0560975108511537,0.9201121539196482
DD:COSMOS,i,861,3,23.462271938408655,1.360960456277144,61079.146297300584,2.0,30.0,0.9145100296493129,0.8037272443717353
DD:COSMOS,i,862,3,23.374867160330258,1.3581723605036329,61080.14437004668,2.0,30.0,1.0600717906759687,0.9233790119356462
DD:COSMOS,i,863,3,23.760931887825322,1.2650823352105098,61081.16606902138,2.0,30.0,0.7859036935214012,0.6980128360745919
DD:COSMOS,i,864,3,23.7720806017975,1.2163691487371024,61082.18822937657,2.0,30.0,0.8075945168115306,0.7158426928190781
DD:COSMOS,i,865,3,24.058977423858877,1.1812304170115682,61083.22800884667,2.0,30.0,0.6230917604345678,0.5641814270772147
DD:COSMOS,i,866,3,23.704361152031048,1.182546452792352,61084.22869365161,2.0,30.0,0.8706375715631849,0.767664083824938
DD:COSMOS,i,867,3,23.943599017423217,1.178658319003996,61085.21832663742,2.0,30.0,0.698567241153467,0.6262222722281499
DD:COSMOS,i,868,3,23.931036661342155,1.188857673904426,61086.2088282418,2.0,30.0,0.7058920245445574,0.6322432441756262
DD:COSMOS,i,869,3,23.943141651674274,1.1899912907119559,61087.21834608055,2.0,30.0,0.6970634344990743,0.6249861431582391
DD:COSMOS,i,870,3,23.816375990985154,1.1802111677401426,61088.21758726668,2.0,30.0,0.7871265603995967,0.6990180326484685
DD:COSMOS,i,872,3,23.7692466072221,1.1839356472827083,61090.19840252434,2.0,30.0,0.8178844223279447,0.7243009951535706
DD:COSMOS,i,874,3,23.062732541832748,1.9713846644019757,61092.04735569925,2.0,30.0,1.2194855020015405,1.0544170826452661
DD:COSMOS,i,875,3,23.88873116441862,1.1825024586537183,61093.19742676019,2.0,30.0,0.7327954401734446,0.6543578518225714
DD:COSMOS,i,876,3,23.496514595603106,1.1897822360819243,61094.18845021776,2.0,30.0,1.0515520696419633,0.916375801245694
DD:COSMOS,i,878,3,23.79508190487431,1.1886137472635883,61096.19686689057,2.0,30.0,0.7993564866981258,0.7090710320658594
DD:COSMOS,i,879,3,23.814559465722347,1.230467237375573,61097.22328118097,2.0,30.0,0.7712436725450003,0.6859622988319902
DD:COSMOS,i,881,3,23.155249318795956,2.0212797596620837,61099.32229032576,2.0,30.0,1.1163264010352898,0.9696203016510082
DD:COSMOS,i,888,3,23.106810033283857,1.6996838118646995,61106.032433754,2.0,30.0,1.2108404985326482,1.0473108897938368
DD:COSMOS,i,889,3,23.119976252229243,1.296651686436312,61107.08381237396,2.0,30.0,1.2351059368743522,1.0672570801107175
DD:COSMOS,i,890,3,23.889200760454365,1.3362410985959423,61108.075452492885,2.0,30.0,0.6971140788142867,0.6250277727853436
DD:COSMOS,i,891,3,23.686409630544254,1.2127366891101805,61109.113738684406,2.0,30.0,0.8304424601165357,0.7346237022157924
DD:COSMOS,i,893,3,23.655718866498344,1.4769550370788314,61111.082358665706,2.0,30.0,0.7986077974897212,0.7084556095365508
DD:COSMOS,i,894,3,23.289408737393515,1.1814705629038427,61112.14511258066,2.0,30.0,1.2841700719296254,1.107587799126152
DD:COSMOS,i,895,3,23.755691446122846,1.1855404199132904,61113.14510712553,2.0,30.0,0.8356898108305642,0.7389370245027237
DD:COSMOS,i,896,3,23.68308495464764,1.197043767909307,61114.14475565353,2.0,30.0,0.8920871955771117,0.7852956747643858
DD:COSMOS,i,897,3,23.87660838574883,1.1937890204560728,61115.14490744813,2.0,30.0,0.7461550458291143,0.665339447671532
DD:COSMOS,i,898,3,23.722351052089415,1.1921974915723963,61116.13480181506,2.0,30.0,0.8619054184903836,0.7604862539990953
DD:COSMOS,i,899,3,23.678631704085177,1.1866235476224904,61117.13479103619,2.0,30.0,0.8973330789227717,0.7896077908745184
DD:COSMOS,i,900,3,23.622322054608677,1.186237871105658,61118.1257017766,2.0,30.0,0.9459713167521513,0.8295884223702683
DD:COSMOS,i,901,3,23.66849130732518,1.1956296172144767,61119.134328029664,2.0,30.0,0.9042930334702055,0.7953288735125088
DD:COSMOS,i,903,3,23.767736051260016,1.1887465207130805,61121.124462724896,2.0,30.0,0.8272158125533073,0.7319713979188186
DD:COSMOS,i,904,3,23.590167781148068,1.1825841531832975,61122.1155872923,2.0,30.0,0.9754062449675833,0.8537839333633535
DD:COSMOS,i,905,3,23.79593331919262,1.1799622615304812,61123.11018419445,2.0,30.0,0.8073178491873119,0.7156152720319704
DD:COSMOS,i,907,3,23.540446102897373,1.3539852419450071,61125.18280701789,2.0,30.0,0.9635218450578603,0.8440149566375612
DD:COSMOS,i,908,3,23.367360002188484,1.7425678637730693,61126.22869384437,2.0,30.0,1.0058551126422686,0.8788129025919447
DD:COSMOS,i,917,3,23.22098912976587,1.351116496613633,61134.999439998865,2.0,30.0,1.0997309025273236,0.95597880187746
DD:COSMOS,i,918,3,23.522724867473116,1.264216947219647,61136.02026482563,2.0,30.0,0.9291876334746023,0.8157922347161232
DD:COSMOS,i,919,3,23.93522027954657,1.1916099752014082,61137.05119749749,2.0,30.0,0.6674925459492644,0.6006788727702954
DD:COSMOS,i,921,3,23.640877370373623,1.2575978251490718,61139.028957231494,2.0,30.0,0.8938152176777848,0.7867161089311391
DD:COSMOS,i,922,3,23.88657519738089,1.1847184988864607,61140.07222177641,2.0,30.0,0.7424977685973987,0.6623331657870617
DD:COSMOS,i,923,3,23.9743520131263,1.1872251640608265,61141.07230920403,2.0,30.0,0.6876843815738791,0.6172765616537288
DD:COSMOS,i,924,3,23.70191354180119,1.205764434835661,61142.08233633397,2.0,30.0,0.8743843279156478,0.7707439175466625
DD:COSMOS,i,925,3,23.84820181235383,1.190307619789769,61143.06128101749,2.0,30.0,0.7680336568697089,0.6833236659469007
DD:COSMOS,i,926,3,23.99287797120326,1.1905682622366005,61144.06189082867,2.0,30.0,0.671252295575506,0.603769386963066
DD:COSMOS,i,927,3,23.84182787612196,1.1810228324453984,61145.06187648247,2.0,30.0,0.7717261159685012,0.6863588673261081
DD:COSMOS,i,928,3,22.30043509903405,2.563423647256342,61146.216403387334,2.0,30.0,2.294085407694424,1.9377382051248162
DD:COSMOS,i,929,3,23.648026900029635,1.176741573725887,61147.04812044811,2.0,30.0,0.9291330689360446,0.8157473826654287
DD:COSMOS,i,930,3,23.84519602542528,1.188676276298288,61148.0471020181,2.0,30.0,0.7687632282645569,0.6839233736334658
DD:COSMOS,i,936,3,23.31648132067422,1.703836269647175,61154.14655751754,2.0,30.0,0.9436456842670674,0.8276767524675295
DD:COSMOS,i,946,3,23.795414598818155,1.1894707308017602,61163.978660488865,2.0,30.0,0.6577013072802175,0.5926304745843388
DD:COSMOS,i,947,3,23.63529928730134,1.1790184586947943,61164.99060938545,2.0,30.0,0.9244604458696037,0.8119064865048142
DD:COSMOS,i,948,3,23.850713455643,1.1789837700172927,61165.99041857966,2.0,30.0,0.7582767388487568,0.6753034793336782
DD:COSMOS,i,950,3,23.78472106837109,1.1962943069801857,61167.98962987539,2.0,30.0,0.7623250323066277,0.678631176556048
DD:COSMOS,i,951,3,23.893574992845707,1.1987850198230698,61168.99900372243,2.0,30.0,0.7249569740256776,0.647914632649107
DD:COSMOS,i,952,3,23.507897471022325,1.2236411101729652,61170.017947237866,2.0,30.0,1.02491512315053,0.8944802312297357
DD:COSMOS,i,954,3,23.58403909420693,1.192152180485204,61171.98882667534,2.0,30.0,0.9562071305341373,0.8380022612990609
DD:COSMOS,i,955,3,23.482206185314844,1.184798546616598,61172.98579895546,2.0,30.0,1.056443688589462,0.9203967120205376
DD:COSMOS,i,957,3,23.638002720537507,1.1965714401147576,61174.98324204124,2.0,30.0,0.8660168192446696,0.7638658254191184
DD:COSMOS,i,958,3,23.19534464843686,1.1968875267699204,61175.984386222925,2.0,30.0,1.3686053452644873,1.1769935938074085
DD:COSMOS,i,959,3,23.642326739025407,1.196883506774204,61176.98372911983,2.0,30.0,0.906889353010996,0.7974630481750387
DD:COSMOS,i,960,3,23.50672031651478,1.1955296289350343,61177.980102415604,2.0,30.0,1.0316930103490047,0.9000516545068818
DD:COSMOS,i,961,3,23.595626051748425,1.2091867260167444,61178.983624488836,2.0,30.0,0.9408472746300824,0.8253764597459277
DD:COSMOS,i,962,3,23.624748504644163,1.2087942159721135,61179.98332787562,2.0,30.0,0.9013803760461574,0.7929346691099413
DD:COSMOS,i,963,3,23.546009723546092,1.2144986458331126,61180.98314816413,2.0,30.0,0.932043572324895,0.8181398164510638
DD:COSMOS,i,965,3,23.072855272797028,1.261399672543607,61182.99567619151,2.0,30.0,1.14032737146696,0.9893490993458411
DD:COSMOS,i,975,3,23.510429305253027,1.226455168238473,61192.95993841737,2.0,30.0,0.7429025921491519,0.6626659307466028
DD:COSMOS,i,978,3,23.619542967220767,1.3183415737901676,61195.98004972842,2.0,30.0,0.8327127713344852,0.7364898980369469
DD:COSMOS,i,1136,4,23.082112080524443,1.7798511907426502,61354.34401852683,2.0,30.0,1.2130273406341443,1.0491084740012666
DD:COSMOS,i,1138,4,23.240405976884333,1.644123861920727,61356.35150914759,2.0,30.0,1.0218983913907262,0.8920004777231769
DD:COSMOS,i,1142,4,23.122026368950472,1.5112607601276733,61360.3535656625,2.0,30.0,1.0598741716942006,0.9232165691326328
DD:COSMOS,i,1145,4,23.20588561371172,1.4624896030850936,61363.35374686985,2.0,30.0,0.9604236938058051,0.8414682763083718
DD:COSMOS,i,1149,4,22.989541881470927,1.3864036108182347,61367.35445948973,2.0,30.0,0.9856918237736925,0.8622386791419752
DD:COSMOS,i,1150,4,22.81250602984816,1.7768382095139028,61368.30708891777,2.0,30.0,1.0026432361340447,0.8761727401021848
DD:COSMOS,i,1158,4,23.326173504740186,1.284804601696052,61376.35268588234,2.0,30.0,0.7484985758379827,0.6672658293388218
DD:COSMOS,i,1159,4,23.17012465124985,1.3081554747671822,61377.34210946301,2.0,30.0,1.1784285937061865,1.0206683040264852
DD:COSMOS,i,1160,4,23.50953758073549,1.3279554925684618,61378.33828853861,2.0,30.0,0.9322535585310453,0.8183124251125192
DD:COSMOS,i,1164,4,23.854486980337683,1.3021102208726525,61382.33413862701,2.0,30.0,0.7157053841323562,0.6403098257567967
DD:COSMOS,i,1167,4,23.424514739657926,1.2383025412615616,61385.342771739706,2.0,30.0,1.0264515879544225,0.8957432052985352
DD:COSMOS,i,1171,4,23.504600952758537,1.209406193198288,61389.34320298718,2.0,30.0,0.9517586000986819,0.8343455692811165
DD:COSMOS,i,1176,4,23.29677426436724,1.675897290464813,61394.24252711642,2.0,30.0,0.949832005956843,0.832761908896525
DD:COSMOS,i,1178,4,23.748133158683995,1.2013406365371098,61396.34116474512,2.0,30.0,0.8060560650070555,0.7145780854357996
DD:COSMOS,i,1186,4,23.3990937683271,1.1903529898082366,61404.33408801913,2.0,30.0,0.9088580999985956,0.7990813581988456
DD:COSMOS,i,1187,4,23.739704238982867,1.18447126102806,61405.33754183561,2.0,30.0,0.7452359348350608,0.66458393843442
DD:COSMOS,i,1189,4,23.714667993262772,1.1790888965276096,61407.33241154978,2.0,30.0,0.8485119170314528,0.7494767957998543
DD:COSMOS,i,1193,4,22.999421455317375,1.1865997398212675,61411.33243674566,2.0,30.0,1.681212296443999,1.4339565076769674
DD:COSMOS,i,1196,4,23.562697185341253,1.1950396856236511,61414.321648816825,2.0,30.0,0.9996909100556499,0.8737459280657442
DD:COSMOS,i,1200,4,23.733423002304114,1.1830077354701882,61418.30315586308,2.0,30.0,0.8558048643465765,0.7554715984928859
DD:COSMOS,i,1204,4,23.72046723460965,1.1874703172358079,61422.299142794414,2.0,30.0,0.8646712337404494,0.7627597541346495
DD:COSMOS,i,1207,4,23.644024291897622,1.2284712425749413,61425.322110917834,2.0,30.0,0.9167349521740908,0.8055561306871026
DD:COSMOS,i,1214,4,23.02737315322134,1.5860905105348353,61432.1490447536,2.0,30.0,1.0388202783468392,0.9059102688011019
DD:COSMOS,i,1215,4,23.00234736793772,1.8023718031265874,61433.12436254002,2.0,30.0,1.3304917518854265,1.1456642200498206
DD:COSMOS,i,1218,4,23.822606456543514,1.227297314806297,61436.207109577175,2.0,30.0,0.7589006617611086,0.6758163439676312
DD:COSMOS,i,1222,4,23.83052164389941,1.1813895324622976,61440.249570818894,2.0,30.0,0.7784200914399706,0.6918613151636558
DD:COSMOS,i,1227,4,23.09727455296773,1.3086592617486974,61445.15763678888,2.0,30.0,1.4549398327193215,1.2479605424952824
DD:COSMOS,i,1229,4,23.59975774980805,1.188255796401817,61447.22835762373,2.0,30.0,0.9597108543274703,0.8408823222571805
